shard,iteration,utc,time_source,archive,checkpoint_archive_sha256,archive_mtime_ns,completed_intervals,completion_percent
shard-006,5085,2026-09-15T18:54:23.638343+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005085-speculative.json.gz,9585b4f6488f9ace33e6921c7fffde5ec97dd5238dff8a99020cd092dac735ab,1789498464174386534,5689,64.94292237442923
shard-007,5814,2026-09-15T18:54:38.382102+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005814-speculative.json.gz,6d76862e3cc5c5aba1bf5756cc21ce779d1efd88800359af08fb57c0195fd2b4,1789498478750756872,5690,64.95433789954338
shard-007,5815,2026-09-15T18:55:17.057304+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005815-speculative.json.gz,7059a6fe157dec8713dc7a737df7f056b21194191182ec0743e2bc165fc7902e,1789498517426933419,5691,64.96575342465754
shard-006,5086,2026-09-15T18:55:18.925295+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005086-speculative.json.gz,9b2b41637d778368f1181a24e102a2d2510c44544e0288bc96e2618db80541f1,1789498519411338647,5692,64.9771689497717
shard-007,5816,2026-09-15T18:56:04.397269+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005816-speculative.json.gz,29139e53ba575cb8e829532a2318c9aa72d17fe9188cd20c06df981299f6d273,1789498564755190999,5693,64.98858447488584
shard-006,5087,2026-09-15T18:56:07.619929+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005087-speculative.json.gz,668cbe4c3847cd8ffa41497e93b39e5555bfdabd9d5f4b594c6dd3252d78733a,1789498567961510837,5694,65.0
shard-007,5817,2026-09-15T18:56:36.874184+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005817-speculative.json.gz,2ddb3a30ce1c5fbfdfef9a2c6f5d236a717774796fbf48ae2c59fedf84d40fa2,1789498597413132710,5695,65.01141552511416
shard-006,5088,2026-09-15T18:56:52.664104+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005088-speculative.json.gz,bafe9df340691b3e1492a0c9aee9f232b4ad58b4cf8bcf499660000f34b7dd63,1789498613014701483,5696,65.0228310502283
shard-007,5818,2026-09-15T18:57:05.012576+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005818-speculative.json.gz,4b9dfa3b248feb4c7909e1e2ccb0efafce9a0c9ccceb10fbca38d46f5ef520fa,1789498625360056631,5697,65.03424657534246
shard-006,5089,2026-09-15T18:57:26.384834+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005089-speculative.json.gz,69297c1d01d375cba547d9cfdd854f9faad72b4d98582338c2690b5977ee1489,1789498646942457094,5698,65.04566210045662
shard-007,5819,2026-09-15T18:58:00.461966+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005819-speculative.json.gz,dc7ec9f666b7288a8893faa446eaa1b1faa94e37bda2873bf3effaa782632192,1789498680807472415,5699,65.05707762557077
shard-006,5090,2026-09-15T18:58:13.970890+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005090-speculative.json.gz,56af25da1d4292ccf8b8edf3315e79916b11fed7bf4ad73cc8a7b2b273227156,1789498694319035749,5700,65.06849315068493
shard-007,5820,2026-09-15T18:58:55.826277+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005820-speculative.json.gz,46d5b1e5e4993f3bedbf9c606d3da4573dd6ad585baf6d73daef97662600bfaa,1789498736351416613,5701,65.07990867579909
shard-006,5091,2026-09-15T18:59:45.891607+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005091-speculative.json.gz,8eb9ad5b25564701f258434c22e166e20ceab0627cef65730a6f34b52783e3b9,1789498786246650582,5702,65.09132420091325
shard-007,5821,2026-09-15T18:59:47.915512+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005821-speculative.json.gz,a9416d91d3dbaca8df71a182784852d55201f2eb1cf0824f76a5e313d4466a22,1789498788251754184,5703,65.1027397260274
shard-006,5092,2026-09-15T19:00:25.363722+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005092-speculative.json.gz,ce14aa813c03e1c7ac9ff677e0e66eebeb9c33e7f24768862e13bbaee2069eaa,1789498825911089408,5704,65.11415525114155
shard-007,5822,2026-09-15T19:00:40.202002+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005822-speculative.json.gz,229a252bff2ff70d34c657e47ff031c42f5a06a710ace271dc2fd10d2bcf1174,1789498840568857739,5705,65.12557077625571
shard-006,5093,2026-09-15T19:01:29.154787+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005093-speculative.json.gz,f7803323413cb64ca0f8be2edcb9d504cb5d9c0b14eddb0073d83606b5b3bcb6,1789498889525426094,5706,65.13698630136986
shard-007,5823,2026-09-15T19:01:37.869012+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005823-speculative.json.gz,1ee8eeed9af4d645eee702aef5c956073b2b143b5e55f214d9064b27d2bad7df,1789498898391645441,5707,65.14840182648402
shard-006,5094,2026-09-15T19:02:17.698555+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005094-speculative.json.gz,7932890ebd8196356f873960cb5cff7e7b6e88516bd25451350d4dd47bd0c06d,1789498938068606651,5708,65.15981735159818
shard-007,5824,2026-09-15T19:02:19.799326+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005824-speculative.json.gz,9356b877012c53b2ee3f5d100b96a80fa7de73316007be7baec8cb13007ee9a2,1789498940159410730,5709,65.17123287671232
shard-006,5095,2026-09-15T19:02:47.157529+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005095-speculative.json.gz,14dcc7c045f30aa0bf812b9789b541ba73f1e6bc58c565d690cf99a4771eed80,1789498967544211152,5710,65.18264840182648
shard-007,5825,2026-09-15T19:03:04.103678+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005825-speculative.json.gz,e4bac577b72533f8c22394205871dad95f4fb648511a0aae8f53efd66af4dc20,1789498984485184194,5711,65.19406392694064
shard-006,5096,2026-09-15T19:03:29.258546+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005096-speculative.json.gz,caf6166f5943a6087b6a2468f90d5091083d70f055c4ac11d5a420ec37265a9a,1789499009633655542,5712,65.20547945205479
shard-007,5826,2026-09-15T19:03:35.974537+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005826-speculative.json.gz,cbfe49f8e537ed54c18b024596984281b761971b74574382a96a82648612019b,1789499016335326854,5713,65.21689497716895
shard-006,5097,2026-09-15T19:04:00.982553+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005097-speculative.json.gz,0e870bfa53069f40a54298bf7f852f6ff5b8dcfc2c26ece8213388d83f45c8e4,1789499041549871473,5714,65.22831050228311
shard-006,5098,2026-09-15T19:04:35.220810+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005098-speculative.json.gz,f1534aa874963fdcdbabc594a9f557ffbe4423563d68c829ee7d77cbbf2fb649,1789499075589581062,5715,65.23972602739725
shard-006,5099,2026-09-15T19:05:26.563897+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005099-speculative.json.gz,9c1983413df83725047021b7cc8dda5b8bce3258649e7c34eb0a7ac20a076b1b,1789499126942309035,5716,65.25114155251141
shard-006,5100,2026-09-15T19:06:06.231935+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005100-speculative.json.gz,039a8154ebce74b253c6fe7cc9c5281883c71f7521caff126b74a28e1bbc3920,1789499166798288340,5717,65.26255707762557
shard-007,5827,2026-09-15T19:06:23.374283+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005827-speculative.json.gz,6aec61b223e7283d7b13d35a81ad1fc1babd7405ed68117c5d4a9a3c58f55519,1789499183742995226,5718,65.27397260273973
shard-006,5101,2026-09-15T19:06:46.156617+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005101-speculative.json.gz,8f9bd50b2f4c3534f8e65371744644e0bca949f145dd92784c12d146bd7ff158,1789499206521049624,5719,65.28538812785388
shard-006,5102,2026-09-15T19:07:31.486271+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005102-speculative.json.gz,11dc3d81d93fdbb8e72f11aaaeb1b53de4101e479f736f086ed5b550eec302b4,1789499252053502583,5720,65.29680365296804
shard-006,5103,2026-09-15T19:08:06.968007+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005103-speculative.json.gz,6fda09e3d34f18e89c4e8404717bb5b072eb0817c7aef07e43d5a2a8a863ce3c,1789499287318379357,5721,65.3082191780822
shard-006,5104,2026-09-15T19:08:50.333624+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005104-speculative.json.gz,129178c8c3c8ed36da023872bc607759f2f256c752f21d1aaf478c86541ddf36,1789499330696803663,5722,65.31963470319634
shard-006,5105,2026-09-15T19:09:28.876845+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005105-speculative.json.gz,57961a8003a568defe76894e52f67b8525909345d94edc9666a42e77c15f64dd,1789499369418629490,5723,65.3310502283105
shard-006,5106,2026-09-15T19:10:11.915162+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005106-speculative.json.gz,cf9bade436a9a81e83e9e054177d5c038f12c524a984521820ffaa2f604f8176,1789499412296282321,5724,65.34246575342466
shard-007,5828,2026-09-15T19:10:16.328419+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005828-speculative.json.gz,d93221f470b4b17b5baa09ad5449f900b046471a95113ba6fcfdb3c1940d43d3,1789499416699903744,5725,65.35388127853881
shard-006,5107,2026-09-15T19:10:43.883421+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005107-speculative.json.gz,51da41de1356723abbfefee9fc5bfa97e8eee3e0d9c2ccca2e14c9e289445f9c,1789499444281909893,5726,65.36529680365297
shard-007,5829,2026-09-15T19:10:48.362175+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005829-speculative.json.gz,968c5fee6aad6094b90d8383edbaaf07ad5db991ede24ebee60c21ea6b53723c,1789499448728456112,5727,65.37671232876713
shard-007,5830,2026-09-15T19:11:52.783969+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005830-speculative.json.gz,4d4c51640e93fb2ef4ca4841c9f9663cc4779adcb9c11030b0e9110cecf7538e,1789499513181542524,5728,65.38812785388127
shard-007,5831,2026-09-15T19:12:23.943904+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005831-speculative.json.gz,4956c3a0d2304f1f5eeeca8b5bbd88f264b24128571880eb2bb36b32ae6c0f98,1789499544527025918,5729,65.39954337899543
shard-007,5832,2026-09-15T19:13:15.697370+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005832-speculative.json.gz,c9c765500b3930ecdd3a53f9b1652d36377501066618f77c659c4cfcb63d5285,1789499596099482814,5730,65.41095890410959
shard-007,5833,2026-09-15T19:14:11.988616+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005833-speculative.json.gz,0d721feb57210e595bcdd1cbbc9e210797e1947be8eaef3bfb6c2c74530c8817,1789499652389130577,5731,65.42237442922375
shard-007,5834,2026-09-15T19:15:36.650854+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005834-speculative.json.gz,8b2e21c8cb8f8e4c887fc836013f00f216f397a7fcb7e09f63492abf66c1837d,1789499737251910361,5732,65.4337899543379
shard-006,5108,2026-09-15T19:16:20.444554+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005108-speculative.json.gz,06b4510a1088417211438f0c3306e695eb9b311b5f5af4452bd989c8f7a64227,1789499781082334945,5733,65.44520547945206
shard-006,5109,2026-09-15T19:16:55.404653+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005109-speculative.json.gz,c92ba301f65bbca000f13de3af74e81986ffb62c5b3db60fba55c9f2b4679593,1789499815793198779,5734,65.45662100456622
shard-007,5835,2026-09-15T19:17:06.705374+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005835-speculative.json.gz,92cfc4033bb70aea6e7b65df7e835c66b8bdb75da4b894fbdf3866fef0c90be9,1789499827078642316,5735,65.46803652968036
shard-007,5836,2026-09-15T19:17:53.495655+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005836-speculative.json.gz,bc1a3b285f315ea8e424c10957308e6f64b8df5c7b0358ec3304b1cf065ee949,1789499874074828024,5736,65.47945205479452
shard-007,5837,2026-09-15T19:18:24.519375+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005837-speculative.json.gz,522442bd8bec911a91d8187d448d6269809b5749018d6c770163dba4baf93da2,1789499904909690060,5737,65.49086757990868
shard-006,5110,2026-09-15T19:18:27.846680+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005110-speculative.json.gz,6ab72291871245292e383a91e0063b557473125ac08804cb59dfb9f0f70b6f73,1789499908231823579,5738,65.50228310502283
shard-007,5838,2026-09-15T19:19:11.272724+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005838-speculative.json.gz,e6c37ac53008e6249cc41d26bd8ce8835dc4543d2eaab94250b23f45389a4e0a,1789499951861754354,5739,65.51369863013699
shard-006,5111,2026-09-15T19:19:14.567479+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005111-speculative.json.gz,ab3054a2ad49e8640e798a9eee48ff71eeb2ebc9b2d99c5dd2f5d3041b864a82,1789499954938500121,5740,65.52511415525115
shard-007,5839,2026-09-15T19:19:39.939108+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005839-speculative.json.gz,7f253e0885ef06339567ebf69939f618dabea2d2c970f9d01ceef869981aea42,1789499980322246965,5741,65.53652968036529
shard-007,5840,2026-09-15T19:20:16.403891+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005840-speculative.json.gz,858995c950acbbd990a9241784305b6b64a375ebb605bdd212148a13cad50508,1789500016810994172,5742,65.54794520547945
shard-006,5112,2026-09-15T19:20:48.668124+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005112-speculative.json.gz,8bca75ef25b6b996b9465d7653a638b3505ca0742b4a434463a6658edf2d3a3f,1789500049311123023,5743,65.55936073059361
shard-007,5841,2026-09-15T19:20:48.668124+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005841-speculative.json.gz,1b9f1e5ec2d065e8a77abcb300b196ac7b989146dc9e158be675038c14642999,1789500049840156452,5744,65.57077625570776
shard-007,5842,2026-09-15T19:21:41.363749+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005842-speculative.json.gz,93d4a2da051d0864ba5f88ca1717dd1876ea22a0b318498627610bc2f4e3c466,1789500101749135068,5745,65.58219178082192
shard-007,5843,2026-09-15T19:22:25.001055+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005843-speculative.json.gz,f4dd7c1b7ba602ac4df8ebb771b27e2b78ab60b9ebdf226322e46b22ead6874f,1789500145388474689,5746,65.59360730593608
shard-006,5113,2026-09-15T19:23:15.408310+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005113-speculative.json.gz,8bddcf64f660e73e2bec34465d8efc2f2b2f354ec26e54e3ed6e3d99126bafa6,1789500195797781070,5747,65.60502283105023
shard-007,5844,2026-09-15T19:23:18.524578+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005844-speculative.json.gz,1b8b01131284284fdc2c679dd48371fecc9a2f69b2bf56a032cdca86738d557f,1789500198897148471,5748,65.61643835616438
shard-006,5114,2026-09-15T19:23:58.618684+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005114-speculative.json.gz,1667bbc9763838f60b375a34c9decbb7e04acb11d4a38eeb26fe157d12d69d93,1789500239009351296,5749,65.62785388127854
shard-007,5845,2026-09-15T19:24:17.907473+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005845-speculative.json.gz,a3c124fb20f15e985ae8a99eb65f30e1344adc28d3f4f563b402f3cafe9793cf,1789500258496287969,5750,65.6392694063927
shard-006,5115,2026-09-15T19:24:40.881066+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005115-speculative.json.gz,03234519a453d6701b553c90429d9d8bab8cfd41b7dad5c80bc5a9250a2194bb,1789500281295136700,5751,65.65068493150685
shard-007,5846,2026-09-15T19:25:06.255850+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005846-speculative.json.gz,d50157960a36efc9b418a16ced1f6a4567f82c5cb7f7028fe384bde765939e15,1789500306641048404,5752,65.662100456621
shard-006,5116,2026-09-15T19:25:25.593923+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005116-speculative.json.gz,7110547eaa0e015e2b4329dd1eddc251ffc5242cbfcf8ac10c1ca8281da5d26f,1789500326199670254,5753,65.67351598173516
shard-007,5847,2026-09-15T19:26:13.871226+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005847-speculative.json.gz,4ec19dd7512af467ed58872b3a0938872d6ec1643712973efacebecabe646153,1789500374275279993,5754,65.68493150684931
shard-006,5117,2026-09-15T19:26:22.932043+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005117-speculative.json.gz,9c012298295cd12d61dae4741d52dabca39036f27dbf36492eccf62b5ddd349f,1789500383320880598,5755,65.69634703196347
shard-007,5848,2026-09-15T19:26:58.302795+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005848-speculative.json.gz,1f4872e9e491a2862accbd482897de19212c4691307bd74dc1c1366bdb03d34f,1789500418892446713,5756,65.70776255707763
shard-006,5118,2026-09-15T19:27:10.905357+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005118-speculative.json.gz,ef053b7148eba760f3931e89783aefe0e82bd3dd481629c3af8afc77dc1996bc,1789500431300860692,5757,65.71917808219177
shard-007,5849,2026-09-15T19:27:40.828145+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005849-speculative.json.gz,43d3c9d7dec9b007447f6f553ddf340d8f2a845ee5a1aac566a242a87779a903,1789500461242569986,5758,65.73059360730593
shard-006,5119,2026-09-15T19:27:55.549952+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005119-speculative.json.gz,78e5df48c72f2ad701f06b51748783a20884ad3b4cffa089876ff4359422fc51,1789500476158755402,5759,65.7420091324201
shard-006,5120,2026-09-15T19:28:34.584213+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005120-speculative.json.gz,57913b5d129251676f9ab0943e5f7c351b36f513e5210ba2c347cf559192d66b,1789500514983063989,5760,65.75342465753425
shard-006,5121,2026-09-15T19:29:27.366147+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005121-speculative.json.gz,9f51457c930595fe68ad06df974e8beab7c39bfbea677bb3a69bb68ffda86c79,1789500567782257460,5761,65.7648401826484
shard-007,5850,2026-09-15T19:29:51.346603+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005850-speculative.json.gz,f44f3a312122fcb153f910477992dd8f89a5e8e209abe3815402f096c13d231a,1789500591967875192,5762,65.77625570776256
shard-006,5122,2026-09-15T19:30:08.838223+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005122-speculative.json.gz,553544d0653b1d80a8715904c2c6d18e55f94d3e28dceaf9b23ee0dfb8b2c4bf,1789500609258773309,5763,65.78767123287672
shard-007,5851,2026-09-15T19:30:16.831321+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005851-speculative.json.gz,fd284f40b46889f53c57217472b1b853c896ed04d22929c4106c87444cb53df5,1789500617215625969,5764,65.79908675799086
shard-006,5123,2026-09-15T19:30:52.354732+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005123-speculative.json.gz,ded16873ecc45d536a12567cb00004bab600ed734ad4f25e47584f056bf37075,1789500652757166674,5765,65.81050228310502
shard-007,5852,2026-09-15T19:30:56.878071+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005852-speculative.json.gz,5f069afd6b4df4caea3f6590cffa7f27740e4266649383fb8369e16697d0b3f5,1789500657253237953,5766,65.82191780821918
shard-006,5124,2026-09-15T19:31:31.080722+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005124-speculative.json.gz,dd6c34010e39cbf2f13e07d89c9f2011fd3035a6154dcffbefdcfa38466a3486,1789500691693893657,5767,65.83333333333333
shard-006,5125,2026-09-15T19:32:34.047498+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005125-speculative.json.gz,ce2909424124a94b713d0f77fc2a030939d820ddab2fb5c8264a3ee888c683ac,1789500754439821093,5768,65.84474885844749
shard-007,5853,2026-09-15T19:32:47.764635+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005853-speculative.json.gz,38e6b1b0d27002f2e711fa21d6e1d72502a12f06c28e2f6bcd91ad15574bd884,1789500768158108460,5769,65.85616438356165
shard-007,5854,2026-09-15T19:33:28.968786+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005854-speculative.json.gz,ff8250ecd611e7fea39f0177c0b3e310e44277dab255240240377a39a6fdfe62,1789500809571646047,5770,65.8675799086758
shard-006,5126,2026-09-15T19:33:53.065068+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005126-speculative.json.gz,c3a19fb86a460a0ba2835992bbb589093ecca3d2e42716596f8bc4ea32c47c37,1789500833471400729,5771,65.87899543378995
shard-007,5855,2026-09-15T19:33:57.533816+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005855-speculative.json.gz,a17e1c49b060c85b0eaeb152388efbf811f63c418a3e6380c56eaf9657c83a08,1789500837915881935,5772,65.89041095890411
shard-006,5127,2026-09-15T19:34:34.143781+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005127-speculative.json.gz,8a041b45abba04622bea5bd9aaa70d6bfc13e7e58cbdd10df0141bf1e1442005,1789500874726785470,5773,65.90182648401826
shard-007,5856,2026-09-15T19:34:57.168672+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005856-speculative.json.gz,a701e408cbe4b647e4f6c1b438227039b47c6af15f18dc2a36fa26a10bd7af0f,1789500897579660654,5774,65.91324200913242
shard-006,5128,2026-09-15T19:35:08.542545+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005128-speculative.json.gz,61cbfaaa29ee35a44385b021158a2b9d4a44fd4dffb82528ad1f18dfe0b79a31,1789500908926561246,5775,65.92465753424658
shard-007,5857,2026-09-15T19:35:42.802764+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005857-speculative.json.gz,1564ae741ab976542b5feb7ff7eb8b0643d83624814f3ad38e3f7c23fd4564c3,1789500943415758704,5776,65.93607305936074
shard-006,5129,2026-09-15T19:35:53.050063+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005129-speculative.json.gz,290f08986128e51c620292ad14fd6b35a82ad3bb0447d6cabaf90190c24cd4d0,1789500953432787053,5777,65.94748858447488
shard-006,5130,2026-09-15T19:36:20.583260+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005130-speculative.json.gz,f3c52780a54800fd88f601dbff7db9dc8e2732669ae71f7af98fd7939d651033,1789500980977779753,5778,65.95890410958904
shard-007,5858,2026-09-15T19:36:35.246171+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005858-speculative.json.gz,d7c661fd915e87d105ec0b03d886a19d0806a19767d058157c1d6c9caa2bdd45,1789500995637858375,5779,65.9703196347032
shard-006,5131,2026-09-15T19:36:48.972611+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005131-speculative.json.gz,4a39ae5c3babc6e268309b1735b084b7864688587e10e7862be8c90494e3c844,1789501009358043557,5780,65.98173515981735
shard-007,5859,2026-09-15T19:37:12.092680+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005859-speculative.json.gz,ede403c9e5b71984bac92d00d05d4cf51d153aed2c4a3a5758ee1ccc2b17a9e9,1789501032490942543,5781,65.9931506849315
