iteration,timestamp,shard,generator_l1_mw,battery_l1_mw,soc_end_l1_mwh,soc_initial_l1_mwh,generator_net_change_mw,generator_counterdirection_mw,battery_net_change_mw,generator_l1_pct_load,battery_l1_pct_fleet_rating,soc_end_l1_pct_fleet_capacity,controller_id,archive_sha256,policy,operator_intervention,storage_bus_41.delta_b_mw,storage_bus_41.delta_soc_end_mwh,storage_bus_65.delta_b_mw,storage_bus_65.delta_soc_end_mwh,storage_bus_89.delta_b_mw,storage_bus_89.delta_soc_end_mwh,storage_bus_105.delta_b_mw,storage_bus_105.delta_soc_end_mwh,opposing_6h_mw,battery_6h_mw,generator_rank,battery_rank,spatial_score,temporal_score,joint_score
5593,2025-08-22 01:00:00+00:00,shard-007,818.3034569037306,0.1252857604110902,49.78478482466812,49.910054504063595,115.72519330628651,351.28913179872205,-0.1252857604110902,20.57548136170005,0.0462351113105021,4.5931099040808805,s4b-shard-007/ac-005593/spec-v1-00,86c6cbaea9d579e2894d6aa849d5387b18cfdc4ce631a3f9ce61456b19b718f8,causal_first_speculative_v1,False,-0.1252552398468104,-28.32122218239552,-5.976427587975562e-07,-21.46355403137773,-7.712871948692001e-06,8.283259049335356e-06,-2.2210049572325024e-05,3.276358297781094e-07,236.5683150107847,11.8394682638688,0.0828735632183908,0.5966666666666667,-0.5137931034482759,0.5966666666666667,0.0828735632183908
5594,2025-08-22 02:00:00+00:00,shard-007,860.8634626649082,0.3748707993515353,49.40991402531653,49.78478482466812,107.48554940884668,376.6889566280308,-0.3748662672720148,22.305290156331704,0.1383412853799539,4.558524582735887,s4b-shard-007/ac-005594/spec-v1-00,3a44a67371dc62fad5cff9d8c1b26d160c20fd1a055ed36122d0c31598689574,causal_first_speculative_v1,False,-0.3748658115887909,-27.946356370806733,-2.7217229841450587e-06,-21.46355130965469,2.142307572895617e-06,6.14095147000171e-06,1.237321873126895e-07,2.0390364234707106e-07,273.51995972491164,8.819654715000661,0.1639080459770115,0.5322988505747126,-0.3683908045977011,0.5322988505747126,0.1639080459770115
5595,2025-08-22 03:00:00+00:00,shard-007,874.6318972787708,1.4009968780618824,48.022159168534394,49.40991402531653,102.16956821586066,386.2311645314551,-1.400553704890287,23.27133162045486,0.5170200219906502,4.430491276986536,s4b-shard-007/ac-005595/spec-v1-00,03e4dd9e8d8a1e7f70a910b884f39da28ee5341ad08790c4c8140920e022b66c,causal_first_speculative_v1,False,-1.3587885644032511,-26.587567806403474,-0.0355811620672798,-21.427970147587416,0.0002215865857976,-0.0002154456343106,-0.0064055650055535,0.0064057689091958,311.9348214712849,6.918820448903815,0.28517241379310343,0.46839080459770116,-0.18321839080459773,0.46839080459770116,0.28517241379310343
5596,2025-08-22 04:00:00+00:00,shard-007,886.9012698593526,3.67640215217713,44.34578430913496,48.022159168534394,100.2654466148323,393.31791162226017,-3.6635633215810217,24.097269758351914,1.3567293056317118,4.09131146859145,s4b-shard-007/ac-005596/spec-v1-00,82a30ec6a4b747614f7d810b7a4133fe94a4ff50fc6e03414645ea30e6b6bb6a,causal_first_speculative_v1,False,-3.669982736879075,-22.917585069524392,1.96389830104346e-06,-21.4279721114857,1.1664150915704064e-05,-0.0002271097852286,0.0064057872488378,-1.8339642143991276e-08,344.2206000567143,3.3578021343161715,0.4047126436781609,0.3296551724137931,0.07505747126436779,0.3296551724137931,0.3296551724137931
5597,2025-08-22 05:00:00+00:00,shard-007,892.833435420368,2.9360031509292703,41.40978158799703,44.34578430913496,96.84794107898556,397.9927471706913,-2.9360031509292703,24.59068473889182,1.0834945012568546,3.8204378829294896,s4b-shard-007/ac-005597/spec-v1-00,df24fe8aa6fec6aa73c681dc033c494caed79a83a512d25d0e9272dc20f5a72d,causal_first_speculative_v1,False,-2.9359239844615086,-19.98166108506288,-4.073567308095857e-06,-21.427968037918504,-7.485966519089543e-05,-0.0001522501200241,-2.33235263217335e-07,2.1489562097145115e-07,370.419696976195,1.4646123592352307,0.5422988505747126,0.2393103448275862,0.30298850574712644,0.2393103448275862,0.2393103448275862
5598,2025-08-22 06:00:00+00:00,shard-007,892.4570165681986,4.580297770534176e-05,41.409738683749694,41.40978158799703,92.70254738590904,399.8772345911448,-4.252515976866313e-05,24.705500951002804,1.690300450434484e-05,3.820433924613228,s4b-shard-007/ac-005598/spec-v1-00,c59ad9dbd9bd17f3654b10d1fa6edc9c8fe1851a7560e0bddf7d1305422ef579,causal_first_speculative_v1,False,-1.015883543449943e-07,-19.981660983474537,1.4493651910610148e-06,-21.42796948728369,-4.406248038265745e-05,-0.0001081876396256,1.895437772782989e-07,2.5351843596250752e-08,384.2328577237174,1.4189340906514236,0.6324137931034483,0.2352873563218391,0.3971264367816092,0.2352873563218391,0.2352873563218391
5599,2025-08-22 07:00:00+00:00,shard-007,985.3536897189788,6.131976830420112e-05,41.40968365466136,41.409738683749694,89.76382335141383,447.7949331837825,-5.497838467195986e-05,27.17191663425674,2.262927809015381e-05,3.8204288476675,s4b-shard-007/ac-005599/spec-v1-00,789484c8b51cd8acad7a192ef3a7ad5fe3360349af3516b352a91ab98dedc54f,causal_first_speculative_v1,False,-1.5254156058738304e-05,-19.98164572931848,2.0467802704179737e-06,-21.427971534064,-4.289492042934218e-05,-6.529271918509494e-05,1.1239115457026522e-06,-1.098559702198524e-06,400.3171579545608,1.3980633505442928,0.6983908045977012,0.23402298850574713,0.4643678160919541,0.23402298850574713,0.23402298850574713
5600,2025-08-22 08:00:00+00:00,shard-007,1107.3629880951105,0.0001347238453332,41.40955825789768,41.40968365466136,91.7300835947615,507.8164522501745,-0.0001253967637282,30.160036467116885,4.971811612687886e-05,3.8204172786485864,s4b-shard-007/ac-005600/spec-v1-00,8fc46e803924284284a7508160202ed137000ce3f8bb0f58e710eccaf69d7610,causal_first_speculative_v1,False,-0.0001049171955574,-19.981540812122915,-2.2931158482798372e-06,-21.427969240948187,-2.284999312502663e-05,-4.244272606968025e-05,4.663540802507078e-06,-5.762100504793178e-06,422.17174055825143,1.3356073379599256,0.7554022988505747,0.23045977011494254,0.5249425287356322,0.23045977011494254,0.23045977011494254
5601,2025-08-22 09:00:00+00:00,shard-007,1288.9561520231134,4.693928004376103,36.71567592206413,41.40955825789768,98.56718181068412,595.1944851062146,-4.693919493298248,34.41861139460259,1.7322342383819838,3.387362932401323,s4b-shard-007/ac-005601/spec-v1-00,037adc00ac1428abda78f84d3ae8ca160e825f43d5abb34347ebfd5a83638ab4,causal_first_speculative_v1,False,-4.693861932437109,-15.287678879685808,4.255538927680615e-06,-21.42797349648697,-6.102145848898698e-05,1.8578732422724897e-05,-7.94941577696783e-07,-4.96715892717949e-06,456.99896065404465,1.8844291923456291,0.8096551724137931,0.2637931034482759,0.5458620689655173,0.2637931034482759,0.2637931034482759
5602,2025-08-22 10:00:00+00:00,shard-007,1433.9831087623654,10.35549223390584,26.36018665442349,36.71567592206413,108.75796700303545,662.612570879665,-10.355477110539526,37.33136924750583,3.821562279214099,2.431972636263379,s4b-shard-007/ac-005602/spec-v1-00,c05900175ee1bbffbe3bb712cff174118cb10e46e343ced7703591f350a51ac7,causal_first_speculative_v1,False,-10.355483248203388,-4.932195631482415,1.4831326246135966e-06,-21.427974979619535,6.078550532496917e-06,1.2500181910013453e-05,-1.4240192960879182e-06,-3.543139631170345e-06,501.88140386361215,2.997610872633748,0.87,0.31413793103448273,0.5558620689655173,0.31413793103448273,0.31413793103448273
5603,2025-08-22 11:00:00+00:00,shard-007,1447.0957679070914,17.316718938511336,9.043468263226783,26.36018665442349,120.75617540652694,663.1697962502823,-17.31670985983569,36.59950577087435,6.390514173579465,0.8343441433633828,s4b-shard-007/ac-005603/spec-v1-00,548af2b04b95744810de5d8001b3ebc1acd4b2ba31016ada631d12e09401a0f7,causal_first_speculative_v1,False,-4.932185450621816,-1.0180860606112674e-05,-12.384528948551695,-9.0434460310679,4.265680554562788e-06,8.234501379433823e-06,2.73657266597523e-07,-3.816796897842459e-06,546.0775787102107,5.394396837230758,0.9281609195402298,0.4064367816091954,0.5217241379310344,0.4064367816091954,0.4064367816091954
5604,2025-08-22 12:00:00+00:00,shard-007,1344.0329938018529,9.043468993894534,2.10801976305515e-05,9.043468263226783,118.61564702080022,612.7086733905263,-9.04346707949968,32.981239651731215,3.337376843097141,1.9448444913011403e-06,s4b-shard-007/ac-005604/spec-v1-00,51aa5bd9aa843d8518280735e0625a6dfe816513c7dbbe9e84705ee04f034309,causal_first_speculative_v1,False,-1.5132817682339424e-05,4.9519570808342905e-06,-9.043451984543546,5.953475579190126e-06,9.57197427655168e-07,7.277303950559144e-06,-9.193358779449484e-07,-2.8974610199679384e-06,581.5494851767742,6.901634035716897,0.9662068965517241,0.4674712643678161,0.498735632183908,0.4674712643678161,0.4674712643678161
5605,2025-08-22 13:00:00+00:00,shard-007,1152.0341336578676,5.843896869097427e-06,1.8304341225298715e-05,2.10801976305515e-05,115.30828114614997,518.3629262558588,7.406800985302312e-07,27.450431849957607,2.156615575012286e-06,1.6887458942664203e-06,s4b-shard-007/ac-005605/spec-v1-00,9643fa2cc25dff0e43071a89860cff7e15792078f8a01ba595a870e284614c07,causal_first_speculative_v1,False,-1.534020198985357e-06,6.4859772734848775e-06,1.833979406911792e-06,4.1194962250301614e-06,1.4583090769020371e-06,5.818994893047602e-06,-1.0175881862982409e-06,-1.8798728337360736e-06,593.3108173554537,6.9016247897383245,0.9780459770114942,0.46735632183908044,0.5106896551724138,0.46735632183908044,0.46735632183908044
5606,2025-08-22 14:00:00+00:00,shard-007,1060.184422159295,3.080930340542093e-06,1.5753405044981574e-05,1.8304341225298715e-05,120.71366342633443,469.7353793664803,3.080930340542093e-06,24.595478732374012,1.1369780314017057e-06,1.453398282023908e-06,s4b-shard-007/ac-005606/spec-v1-00,2d9336d6fa44911eae4891e7a0a306ddd0d22f269caaa85368fda74683530eb1,causal_first_speculative_v1,False,1.2681306969411478e-08,6.473295961484382e-06,1.1251283056794715e-06,2.9943679464849993e-06,1.6781236652449093e-06,4.140871240565502e-06,2.649970626483004e-07,-2.14486989644669e-06,586.963971874838,6.901602849252492,0.9712643678160919,0.4672413793103448,0.5040229885057471,0.4672413793103448,0.4672413793103448
5607,2025-08-22 15:00:00+00:00,shard-007,956.11514975681,61.002781709828874,61.00279573327761,1.5753405044981574e-05,192.6795438177481,381.7178029695309,-61.00278036294888,21.68789147495363,22.512298232054626,5.6280758518073615,s4b-shard-007/ac-005607/spec-v1-00,15b0fa787b55c381cf0e9f61f570a1d7e045d49da59762dcc755c9b9d4a25fcd,causal_first_speculative_v1,False,-0.0276752597178695,0.0276817330138285,-60.975105585132866,60.975108579500784,6.734399997489619e-07,3.467431241688246e-06,-1.915381398011504e-07,-1.9533317567038886e-06,551.3845248520573,16.286411800161286,0.9344827586206896,0.6588505747126436,0.275632183908046,0.6588505747126436,0.6588505747126436
5608,2025-08-22 16:00:00+00:00,shard-007,935.173843311032,85.32896153848989,146.331739498291,61.00279573327761,231.24204751132203,351.9658978998549,-85.32894767167676,20.854784110780336,31.48956451073601,13.500465339722684,s4b-shard-007/ac-005608/spec-v1-00,5af0ae161f7152691d5ee1444f500c3bcaf165d0541483ccc4ecec80d671f519,causal_first_speculative_v1,False,6.338296517342045e-06,0.0276753947173205,-85.32891289631702,146.30402147581788,5.95110045729787e-07,2.8723212324166525e-06,-4.170876630902972e-05,3.975543455227151e-05,499.6100793554222,28.781990017591966,0.8666666666666667,0.7816091954022989,0.0850574712643678,0.7816091954022989,0.7816091954022989
5609,2025-08-22 17:00:00+00:00,shard-007,741.826917252481,4.879902552537247e-05,146.3317652485209,146.331739498291,160.4389675082029,290.69397487213905,-2.5750229967570173e-05,16.367107880955658,1.8008657724600554e-05,13.50046771542113,s4b-shard-007/ac-005609/spec-v1-00,5affe172c8f333679f12d7d2bfdfd112bb2a002522c9d15bce913dacae2119bf,causal_first_speculative_v1,False,-8.158242350634983e-06,0.0276835529596723,-2.911638539583634e-05,146.30405059220325,3.69784054956242e-07,2.5025371712672495e-06,1.1154613723944908e-05,2.8600820828276277e-05,437.53077579239834,25.89587832767766,0.7827586206896552,0.7585057471264368,0.02425287356321837,0.7585057471264368,0.7585057471264368
5610,2025-08-22 18:00:00+00:00,shard-007,645.4357179913496,67.75104208537354,78.58072316314728,146.3317652485209,107.87371506601934,268.78100146266513,67.75104208537354,14.185845736514496,25.002657619999404,7.249803310421273,s4b-shard-007/ac-005610/spec-v1-00,6bd66f8cbe769910471f33203bb1e2c6c1cecab3c4a6abaa97b0c2f0339fef49,causal_first_speculative_v1,False,0.0274289156873119,0.0002546372723486,67.72360268397468,78.5804479082285,3.488351753797098e-07,2.1537019847528427e-06,1.0136876390529787e-05,1.8463944437700255e-05,380.20949713775485,35.680473842924165,0.608735632183908,0.8305747126436782,-0.2218390804597702,0.8305747126436782,0.608735632183908
5611,2025-08-22 19:00:00+00:00,shard-007,671.2435927737272,56.62791811501005,21.952805048137225,78.58072316314728,118.65017301537144,276.29670987917785,56.62791811501005,14.80039860345866,20.89781064295422,2.0253506496827165,s4b-shard-007/ac-005611/spec-v1-00,c4a8cf1cedf9853f1b3090fd45df9099427dec61b4201af4a2c8c606732ae0f7,causal_first_speculative_v1,False,0.0002525766236411,2.0606487254326566e-06,56.62765775914812,21.95279014908033,6.158197178342194e-07,1.5378822979528195e-06,7.163418569119819e-06,1.1300525868538422e-05,339.8651277416414,45.118459221443025,0.3879310344827586,0.8880459770114942,-0.5001149425287357,0.8880459770114942,0.3879310344827586
5612,2025-08-22 20:00:00+00:00,shard-007,715.4507406656896,26.31939893570937,4.3666106661920026,21.952805048137225,146.54168600138664,284.4545273321515,26.31939881337486,15.935280137587975,9.71283835788826,0.402860487773242,s4b-shard-007/ac-005612/spec-v1-00,ebdfd96eb4a7f552508beb87e697563d97f6781f46d400ecbf94433be187b2a4,causal_first_speculative_v1,False,4.366603617634458,-4.366601556985742,21.952790807809457,-6.587290499737719e-07,-6.116725421427938e-08,1.5990495398909843e-06,4.4490981977890785e-06,6.851427670711612e-06,308.9849857359199,49.505025197239526,0.2731034482758621,0.9133333333333333,-0.6402298850574712,0.9133333333333333,0.2731034482758621
5613,2025-08-22 21:00:00+00:00,shard-007,754.8502714697665,2.439252658250752,6.805863324442823,4.3666106661920026,163.6093807736293,295.62044534806864,2.4392501317600837,17.092919134630545,0.9001750701644681,0.6279042553143654,s4b-shard-007/ac-005613/spec-v1-00,7978015c297a1f869204f43e629f3ada2a29c790335d8c80e592c185e6ce525f,causal_first_speculative_v1,False,2.439243282674823,-6.805844839660558,8.112330594841932e-06,-8.771059697210148e-06,-9.99615897926135e-07,2.5986654605958392e-06,-2.6362943625429237e-07,7.1150571069326425e-06,294.63542613234284,39.74443702197651,0.22413793103448276,0.8567816091954022,-0.6326436781609195,0.8567816091954022,0.22413793103448276
5614,2025-08-22 22:00:00+00:00,shard-007,674.201257146821,99.4890488527504,106.294892749748,6.805863324442823,50.43769976843636,311.88177868919234,99.4890488527504,15.608276528154002,36.71516406006285,9.806693477967384,s4b-shard-007/ac-005614/spec-v1-00,2d409c3bae528c8ddbb92ac52faf1304e887a8bf327deae9ccbc1b852df59fc1,causal_first_speculative_v1,False,7.627609936381701,-14.433454776042268,91.86140972625262,-91.86141849731224,1.3895175085611972e-05,-1.1296509626390616e-05,1.5294940985574426e-05,-8.179883878670153e-06,287.9547395972324,42.104451574353256,0.20229885057471264,0.871264367816092,-0.6689655172413793,0.871264367816092,0.20229885057471264
5615,2025-08-22 23:00:00+00:00,shard-007,771.3295795804653,14.39989079320224,120.69476655648232,106.294892749748,127.47450356707188,321.9275380066967,14.399873806734398,18.337746507559867,5.314095963485462,11.135215901678938,s4b-shard-007/ac-005615/spec-v1-00,d537e730a1c734bedf875665952b836dba0bf2899deaa4e8dce6e9142da9a52e,causal_first_speculative_v1,False,14.39986658005151,-28.833321356093776,1.571991680907704e-05,-91.86143421722898,-7.638588047342239e-06,-3.657921567423727e-06,-8.546458731860035e-07,-7.325238005507157e-06,293.160333452992,44.50442524004938,0.21908045977011495,0.8849425287356322,-0.6658620689655173,0.8849425287356322,0.21908045977011495
5616,2025-08-23 00:00:00+00:00,shard-007,872.0488127829065,0.589403544793002,120.10540187141773,120.69476655648232,104.68614215900791,383.6813353119493,-0.5893646850647093,23.507035791481115,0.217511857779304,11.080841522405848,s4b-shard-007/ac-005616/spec-v1-01,d575237a2373a681f7d85d810e232512d161256e3cff1b787a74fd8176ceca18,causal_first_speculative_v1,False,-0.5893788030298598,-28.243942553063917,-3.384154632862044e-07,-91.8614338788136,1.9429864146370715e-05,-2.3087785720576903e-05,-4.97348353259642e-06,-2.351754472927459e-06,312.3103890945394,33.310818816619296,0.28620689655172415,0.8186206896551724,-0.5324137931034483,0.8186206896551724,0.28620689655172415
5617,2025-08-23 01:00:00+00:00,shard-007,889.098153712197,1.005141283700859,119.1051503259806,120.10540187141773,98.96891451994138,395.06461959612784,-1.0051349316506637,24.79063976838552,0.3709345657655165,10.988559004843514,s4b-shard-007/ac-005617/spec-v1-00,296eb70135059132abcbbf1975bee3a0d918165724b84c519ef41deb6d150034,causal_first_speculative_v1,False,-1.0023698101018947,-27.24157274296202,-0.0003242527125891,-91.86110962610098,3.1760250977924337e-06,-2.6263810795512658e-05,-0.0024440448612774,0.0024416931068044,332.105040714031,24.04035601140109,0.36149425287356324,0.743103448275862,-0.3816091954022988,0.743103448275862,0.36149425287356324
5618,2025-08-23 02:00:00+00:00,shard-007,902.55012551629,4.1105830074186684,115.63429798130676,119.1051503259806,97.06085855773684,402.7446334792766,-4.1105830074186684,26.007792146800224,1.5169582103780537,10.668340561878091,s4b-shard-007/ac-005618/spec-v1-00,ac01b213d3f1eab0255a6eda9b7a6a4747e6e3e780bb4c800686bdae0674b0b3,causal_first_speculative_v1,False,-3.789967551899815,-23.451605191062207,-0.0007371345458932,-91.86037249155515,-1.2989600575914142e-05,-1.3274210218128246e-05,-0.3198653313723837,0.3223070244791881,351.82005840521856,20.338886690019308,0.4385057471264368,0.7068965517241379,-0.2683908045977011,0.7068965517241379,0.4385057471264368
5619,2025-08-23 03:00:00+00:00,shard-007,932.358337077264,14.66190098019714,105.623021371674,115.63429798130676,104.21108889879892,414.07362408923245,-14.66190098019714,27.674733432449276,5.410787479907167,9.744707088114172,s4b-shard-007/ac-005619/spec-v1-00,c2ee665e4f2ed139e10af5271eba672713c2daec77c9b762240e65a4679c030d,causal_first_speculative_v1,False,-3.70402500223748,-19.74758018882472,-8.632554611880192,-83.22781787967483,-9.180797206794902e-06,-4.093413011219127e-06,-2.325312185282262,2.6476192097614506,371.5622548620792,22.37599474367704,0.5503448275862068,0.7272413793103448,-0.17689655172413798,0.7272413793103448,0.5503448275862068
5620,2025-08-23 04:00:00+00:00,shard-007,967.9429916374788,18.90322761343722,87.93532377840071,105.623021371674,105.89337383277451,431.0248089023522,-18.90322761343722,29.429415513382654,6.975994957186399,8.112852309949172,s4b-shard-007/ac-005620/spec-v1-00,012db0b2af14b9ca356e9e7eb9b870086e095791f32aed039de8b42f476a6398,causal_first_speculative_v1,False,-4.024772431395057,-15.72280775742967,-14.270686078547202,-68.95713180112762,-5.078879798547462e-06,9.854668121533905e-07,-0.6077640246151637,3.2553832343766125,391.4194265642725,8.945024537124842,0.665632183908046,0.5342528735632184,0.13137931034482764,0.5342528735632184,0.5342528735632184
5621,2025-08-23 05:00:00+00:00,shard-007,981.2539592843452,1.4256816605417648,86.50964646567556,87.93532377840071,85.04957455800923,448.10219236316806,-0.1817546387291766,30.327667801476473,0.5261296260022157,7.9813203045751795,s4b-shard-007/ac-005621/spec-v1-00,e495bd4aa26d1210291bc80cb16500054f278ee6837fb5564280682777d1f2d6,causal_first_speculative_v1,False,-0.8037163672134535,-14.91909139021621,3.914862610562735e-07,-68.95713219261393,-1.7824220171980776e-06,2.767888844346089e-06,0.621963119420033,2.633420114956577,412.4485356236844,6.782656348348097,0.7337931034482759,0.46206896551724136,0.2717241379310345,0.46206896551724136,0.46206896551724136
5622,2025-08-23 06:00:00+00:00,shard-007,990.8371400038062,1.4432165705027993,85.066463515055,86.50964646567556,82.63495878431785,454.1010906097442,1.4432165705027993,30.851424666262737,0.5326006607886741,7.848173241125155,s4b-shard-007/ac-005622/spec-v1-00,d7aef1be7ff17ad17e603ba20e8fa9bed148d5acb4b6996aa37273f851d180b3,causal_first_speculative_v1,False,2.6148337275357564e-06,-14.919094005049942,2.6258011681485263e-06,-68.95713481841506,1.4337195074050133e-05,-1.1569306252567912e-05,1.4431969926728296,1.1902231222837472,424.1851615066503,6.92495851929973,0.7598850574712643,0.4689655172413793,0.29091954022988503,0.4689655172413793,0.4689655172413793
5623,2025-08-23 07:00:00+00:00,shard-007,1150.9384216073872,1.210881979962718,83.89681920306363,85.066463515055,79.93008319651281,535.5041692054372,1.2108019325761905,35.75888616373431,0.4468605445962698,7.740262663775475,s4b-shard-007/ac-005623/spec-v1-00,e3b7835b576a2087f999219278133711d57a5cc652163353f427a325d6af5b45,causal_first_speculative_v1,False,-2.9423099626961543e-05,-14.919064581950302,-4.821431709926398e-06,-68.95712999698333,-5.779161926954135e-06,-5.790144300021893e-06,1.210841956269454,-0.0206188339857078,447.5917531082018,6.959248635343374,0.7975862068965517,0.46977011494252874,0.32781609195402295,0.46977011494252874,0.46977011494252874
5624,2025-08-23 08:00:00+00:00,shard-007,1307.775158700642,0.4116896540567437,84.30849727683167,83.89681920306363,78.93372168529983,614.420718507671,0.4116682835030092,40.17185092312581,0.1519288139229808,7.778243798866774,s4b-shard-007/ac-005624/spec-v1-00,9165cc4d3adbcea3228af2cce9e27f7782feccc64fb95d9f58fa5a6f0bea8508,causal_first_speculative_v1,False,6.9394180932519104e-09,-14.91906458888971,1.6913465605632204e-05,-68.95714691044884,-1.0685276867257904e-05,4.895132562410254e-06,0.4116620483748527,-0.4322808823605584,482.8711006129342,6.342766409783053,0.8437931034482758,0.44448275862068964,0.3993103448275862,0.44448275862068964,0.44448275862068964
5625,2025-08-23 09:00:00+00:00,shard-007,1273.1872064181275,4.668994101335955,79.82390459203825,84.30849727683167,85.89651161108928,593.6453474035193,-4.4846104022366235,38.3587591656344,1.7230326996062777,7.364498371446808,s4b-shard-007/ac-005625/spec-v1-00,8d6be928eb7d64cf76acf0e87bae6c97c0b981fc5a46d7d8f1252eb785062494,causal_first_speculative_v1,False,-4.576793393064711,-10.342271195825006,1.427159846238303e-05,-68.95716118204734,-8.858721578804922e-06,1.375385413382446e-05,0.0921775779512036,-0.5244584603117595,512.7997211653153,4.677281929972854,0.8831034482758621,0.3798850574712644,0.5032183908045977,0.3798850574712644,0.3798850574712644
5626,2025-08-23 10:00:00+00:00,shard-007,1283.680646738164,9.647038611155947,76.01496744446149,79.82390459203825,89.64795411045283,597.0163463138555,-3.808930160612515,37.70143098642029,3.5601165091705447,7.013088457792069,s4b-shard-007/ac-005626/spec-v1-00,751d9f240e78af515ef3108230251ceacbfca85ff78af7baca347c39c2f39717,causal_first_speculative_v1,False,-6.727984385884231,-3.614286809940765,2.667738453205877e-05,-68.95718785943188,3.4934821336319298e-06,1.0260372036441368e-05,2.919024054405051,-3.443482514716809,540.4649774005658,3.1345837629259763,0.9228735632183908,0.3197701149425287,0.603103448275862,0.3197701149425287,0.3197701149425287
5627,2025-08-23 11:00:00+00:00,shard-007,1304.4278963734153,33.77137621856101,45.37796413109355,76.01496744446149,120.864517536302,591.7816894185567,-30.63698279262396,37.20360665540224,12.462895491479962,4.186539666920056,s4b-shard-007/ac-005627/spec-v1-00,9cda8fdd82a0e8ac8d8cde7fad31623862ade4e20574f9446cbbfc6bc257e12c,causal_first_speculative_v1,False,-3.614198992142884,-8.781779788336053e-05,-28.5899805134496,-40.367207345982365,1.098888807923018e-05,-7.285160421588444e-07,1.5671857240804474,-5.010668238797258,564.4115602431307,8.525532855929184,0.9505747126436782,0.5214942528735632,0.429080459770115,0.5214942528735632,0.5214942528735632
5628,2025-08-23 12:00:00+00:00,shard-007,1334.916554556425,41.26608655710868,5.9098616000659625,45.37796413109355,134.00034336064587,600.4581055978895,-39.4681025310275,36.92003970880112,15.228722714028786,0.5452397543267118,s4b-shard-007/ac-005628/spec-v1-00,f6604787e0ac79123cec95bd6341d4691d95f558276ec82f6639ba0090cb9f60,causal_first_speculative_v1,False,-7.088546791320869e-05,-1.6932329963026405e-05,-40.367023658600175,-0.0001836873821048,8.958143118060647e-06,-9.686659169005908e-06,0.8989830548974691,-5.909651293694726,588.8043960744882,15.16267785369683,0.9728735632183908,0.6435632183908045,0.32931034482758625,0.6435632183908045,0.6435632183908045
5629,2025-08-23 13:00:00+00:00,shard-007,1369.6856478724812,0.4934611556477474,5.416415027846159,5.9098616000659625,99.59567401237938,635.044986930051,-0.4934593656935266,36.76622131553126,0.1821055432310969,0.4997147139759393,s4b-shard-007/ac-005629/spec-v1-00,288f10a46cf9ef0fe154f544e9a8a09be30822837dfe32eb871e8811bc663ab9,causal_first_speculative_v1,False,-2.3329066833812227e-05,6.396736864644481e-06,-0.0001804810197036,-3.2063624075817643e-06,8.949771103945878e-07,-1.058163626055375e-05,-0.4932564505840995,-5.416394843110626,605.3945323619238,15.043107716311,0.9864367816091955,0.6418390804597701,0.34459770114942534,0.6418390804597701,0.6418390804597701
5630,2025-08-23 14:00:00+00:00,shard-007,1438.849465765197,3.094875987889971,2.3215393025563023,5.416415027846159,105.79632059828852,666.5265725834543,-3.094864311662094,37.59465105917605,1.142124494617561,0.2141836145488543,s4b-shard-007/ac-005630/spec-v1-00,a52d011bf3f7189eeb70b0b86cab5cd4dcd0432f17ca148de41ccd5e466a88fa,causal_first_speculative_v1,False,5.706813915998166e-06,6.899229418877439e-07,1.3130002224637498e-07,-3.337662519697915e-06,-5.14385848920653e-06,-5.437777758743323e-06,-3.094865005917544,-2.321529837193082,614.0788413745544,15.49030543861654,0.991264367816092,0.6482758620689655,0.34298850574712647,0.6482758620689655,0.6482758620689655
5631,2025-08-23 15:00:00+00:00,shard-007,1178.5086503413354,2.321930967485455,0.0004006461338405,2.3215393025563023,110.85015081931948,533.829249761008,-2.321930967485455,30.11095226136143,0.8568789971401178,3.6963335923930306e-05,s4b-shard-007/ac-005631/spec-v1-00,698dd03cea1a9608dbafee13d34440a9c359e1db876f23a97851cb589e1fff92,causal_first_speculative_v1,False,-7.242677038848992e-06,7.932599991988809e-06,-5.184666815956583e-06,1.8470043414708923e-06,-1.6370983912223863e-06,-3.800679380105976e-06,-2.321916903043209,0.0003870658501269,604.1094917674691,15.099128249641458,0.9854022988505747,0.6425287356321839,0.3428735632183908,0.6425287356321839,0.6425287356321839
5632,2025-08-23 16:00:00+00:00,shard-007,977.4502553884053,0.0001842547401976,0.0002601450670345,0.0004006461338405,109.90109505822512,433.77458016509,0.0001376568153409,24.566148023712326,6.799686089282546e-05,2.4000804424525778e-05,s4b-shard-007/ac-005632/spec-v1-00,7b021d29842ef6196b28c89626a89e52827c0d0b6b668de42854e031adf6982a,causal_first_speculative_v1,False,-1.2761514997204851e-05,2.0694114986952172e-05,-9.11532164958406e-06,1.0962326086882968e-05,-1.4221257815354296e-06,-2.378553602966349e-06,0.0001609557777692,0.0002261100723577,576.9025307426749,13.491319190238832,0.9618390804597701,0.62,0.3418390804597701,0.62,0.62
