iteration,dc_generation_mw,dc_battery_power_mw,dc_soc_end_mwh
5208,3465.622084680187,-5.56481277202547,712.9141306724257
5209,3355.4870456600793,-12.746286228610279,725.660416901036
5210,3251.8887960837988,-17.374688555516816,743.0351054565527
5211,3161.8739149684457,-18.958604697843743,761.9937101543964
5212,3091.522298401964,-17.16100307940061,779.1547132337971
5213,3045.529924285604,-11.821045117150799,790.9757583509479
5214,3026.902931914438,-2.9817088200418422,793.9574671709897
5215,2683.3112608148986,-0.000983468917307673,793.9584506399069
5216,2397.8390903169197,-0.00039873709445968343,793.9588493770016
5217,2187.1563151104006,-0.0002944272932545835,793.9591438042947
5218,2065.8084440834327,-0.0002579279480754413,793.9594017322429
5219,2042.2428268259532,-0.00024143715003356036,793.9596431693931
5220,2118.2295740613285,-0.0002057608769551837,793.9598489302699
5221,2290.1026694026864,-0.0002509576055393078,793.9600998878755
5222,2552.450729326218,0.0001509620086457152,793.9599489258669
5223,2878.3902243307684,0.002449435333773686,793.9574994905331
5224,3232.1433550610136,11.603723976277742,782.3537755142553
5225,3600.2704241195265,21.44660783575926,760.9071676784961
5226,3963.3462338899703,21.653081226550626,739.2540864519455
5227,3945.9378384262673,20.96011539161477,718.2939710603306
5228,3907.0150508214624,10.950978586282806,707.3429924740478
5229,3841.607461555184,0.002177805937453585,707.3408146681103
5230,3743.1158775568247,0.0003854748803626245,707.3404291932301
5231,3629.3011494883413,0.0002938695098892829,707.3401353237201
5232,3510.257303195746,-0.0006951613409669813,707.340830485061
5233,3389.997643956699,-0.001171328543632059,707.3420018136047
5234,3281.855125235118,-2.732178340791644,710.0741801543963
5235,3197.319503403368,-11.883623285117817,721.9578034395141
5236,3133.5517540412584,-17.94166319063126,739.8994666301454
5237,3095.2342982230693,-20.492272047821164,760.3917386779666
5238,3084.835147525705,-18.83293377921925,779.224672457186
5239,2811.1225876275084,-12.573168725745647,791.7978411829315
5240,2589.7372737215405,-2.1612818131988565,793.9591229961304
5241,2446.435572292758,-0.0008832829724615429,793.9600062791029
5242,2383.7148745721265,-0.0005481242544776406,793.9605544033573
5243,2402.86828717682,4.0683193835127883e-05,793.9605137201636
5244,2502.144626033632,2.6610146079956905e-05,793.9604871100174
5245,2674.799089402361,7.87518752300277e-05,793.9604083581423
5246,2909.5665985600026,0.00010060324648165401,793.9603077548958
5247,3191.3594457639947,0.00015400182848006503,793.9601537530672
5248,3502.1601066936973,0.00029777656869538384,793.9598559764986
5249,3822.070603276442,0.0011240006668106386,793.9587319758318
5250,4123.955020221316,6.526478072893968,787.4322539029378
5251,4106.310661906221,14.275795335368349,773.1564585675695
5252,4062.808146049928,15.049980064344272,758.1064785032252
5253,3996.108978462331,9.1977286860481,748.9087498171772
5254,3907.8832323738116,0.002235953706789779,748.9065138634704
5255,3792.1529802019763,0.0003002993885618718,748.9062135640818
5256,3668.15402794448,0.00014281242328684394,748.9060707516585
5257,3539.601937615687,8.661277543726185e-05,748.905984138883
5258,3417.2606762384444,5.504414256666476e-05,748.9059290947406
5259,3309.084651712488,3.966090658514385e-05,748.905889433834
5260,3222.0126406848485,3.0073163035094534e-05,748.905859360671
5261,3161.5088183583134,2.413346019821679e-05,748.9058352272108
5262,3131.2054046934413,2.081473780347565e-05,748.905814412473
5263,2835.723991067771,1.7086451855181214e-05,748.9057973260211
5264,2592.3224691969617,1.5927038350732443e-05,748.9057813989829
5265,2417.8175464406218,-2.4234091637255305e-05,748.9058056330744
5266,2324.1185620946553,-3.7044341532736e-05,748.905842677416
5267,2317.321736625635,-3.781179720648757e-05,748.9058804892131
5268,2397.2564652383176,-2.6485505558810904e-05,748.9059069747186
5269,2557.5245795136834,5.209302486146479e-06,748.9059017654163
5270,2786.028303738949,8.742598089713538e-05,748.9058143394353
5271,3065.9383686104647,0.00014573927644879456,748.9056686001591
5272,3377.014059891208,0.00029652404694701284,748.905372076112
5273,3697.157782810193,0.001201597519423224,748.9041704785926
5274,3998.794089109754,5.279580115589961,743.6245903630027
5275,3987.1989147778363,11.158993948461266,732.4655964145411
5276,3951.021349450644,12.544795827219206,719.9208005873221
5277,3892.749549333432,9.637047154240845,710.2837534330812
5278,3816.393509541235,2.9379081093556607,707.3458453237256
5279,3720.412360416932,0.0010858984243524818,707.3447594253013
5280,3237.0126583677707,5.478400966491184e-05,707.3447046412916
5281,3128.2069414179346,4.468180730720988e-05,707.3446599594843
5282,3025.9890232137436,3.68046986357438e-05,707.3446231547856
5283,2937.557197819389,3.097024785548198e-05,707.3445921845379
5284,2869.104228156987,2.5556029300347132e-05,707.3445666285087
5285,2825.3843526322667,2.3106451216242215e-05,707.3445435220572
5286,2809.380736286173,2.2233060220311704e-05,707.344521288997
5287,2552.882889189546,1.21986086445576e-06,707.3445200691363
5288,2339.0275091893423,-3.361197986628971e-05,707.344553681116
5289,2181.2722757004585,-6.058009264772206e-05,707.3446142612088
5290,2089.7140865939714,-8.31474646202313e-05,707.3446974086733
5291,2070.528310022785,-8.89644636361897e-05,707.3447863731369
5292,2125.585153411777,-7.276522734375282e-05,707.3448591383643
5293,2252.260369601863,-4.614667285326276e-05,707.3449052850374
5294,2443.458980685768,-1.524707274656194e-05,707.34492053211
5295,2687.8702237430084,8.864236218763749e-05,707.3448318897479
5296,2970.4679146660183,9.827928907288729e-05,707.3447336104588
5297,3273.259190653091,9.719306728259101e-05,707.3446364173916
5298,3576.2717413522023,9.183019785478068e-05,707.3445445871935
5299,3545.6801922160053,7.697985685183098e-05,707.3444676073368
5300,3486.311125273098,6.179381351174569e-05,707.3444058135233
5301,3401.5804742137148,4.8485575695876544e-05,707.3443573279475
5302,3296.6876188207043,3.305698167328895e-05,707.3443242709658
5303,3178.269271552959,2.4115442924759172e-05,707.3443001555229
5304,3056.51114923431,1.6932615590880137e-05,707.3442832229073
5305,2934.3995189421034,1.119746431507669e-05,707.3442720254432
5306,2822.518356273638,6.811428970954054e-06,707.3442652140141
5307,2728.2689723735166,2.236237743405058e-06,707.3442629777762
5308,2657.920220883116,2.2200806219782325e-07,707.3442627557681
5309,2616.175877708746,-4.402362972825112e-07,707.3442631960046
5310,2605.84700050953,3.5563479179702765e-07,707.3442628403697
5311,2272.3811879790856,-3.930111205472878e-05,707.3443021414819
5312,1991.595454066611,-0.00012123246016672347,707.3444233739419
5313,1784.2055154785457,-0.0006062756595446769,707.3450296496015
5314,1725.6376227439266,-59.906158170727494,767.2511878203289
5315,1726.001221720086,-80.77018229344357,848.0213701137725
5316,1727.3109897057902,-2.7739211015858296,850.7952912153585
5317,1898.087203731362,-0.00019554875968569841,850.7954867641181
5318,2153.3481217906697,-6.094164098378959e-05,850.7955477057591
5319,2471.802360566476,1.623168786407372e-05,850.7955314740713
5320,2830.401448100062,0.00030234858592283995,850.7952291254854
5321,3203.361060646455,0.00037162529724161765,850.7948575001882
5322,3564.1354289761107,0.00033319233408761755,850.7945243078541
5323,3544.415681290956,0.00024365583961786998,850.7942806520144
5324,3493.5495905402026,0.00017449439195317936,850.7941061576224
5325,3414.9257997508435,0.00013956634193851704,850.7939665912805
5326,3313.809282084318,0.00016138401255909603,850.793805207268
5327,3198.2515022010066,-1.263387309472327,852.0571925167403
5328,3451.8754733476694,1.2630660256925117,850.7941264910478
5329,3329.005984748614,-0.0004823425746232661,850.7946088336224
5330,3213.7737190357543,-0.0011322479730774126,850.7957410815956
5331,3119.3144797904924,-4.10798878919124,854.9037298707867
5332,3053.995667206783,-14.040600889361828,868.9443307601485
5333,3012.910443764591,-19.812446152799104,888.7567769129477
5334,2998.8137086712977,-21.010343674443863,909.7671205873916
5335,2696.846044904394,-17.65392352697372,927.4210441143655
5336,2444.9461088136804,-9.983479215457546,937.404523329823
5337,2260.894942480014,-0.008523309694023682,937.413046639517
5338,2168.1263250668617,-0.0007586749347900679,937.4138053144518
5339,2162.594203368591,-0.0005812787330510574,937.4143865931848
5340,2244.6186563185506,1.5750073927708725e-05,937.4143708431109
5341,2408.9224042756246,3.581947279124604e-05,937.4143350236382
5342,2644.918527753686,0.0002951856983414501,937.4140398379398
5343,2937.3232610976734,0.0007657434315269596,937.4132740945082
5344,3260.746054870385,6.311571400562399,931.1017026939459
5345,3593.652226256443,18.746588137944144,912.3551145560017
5346,3928.692134817035,21.653097575980144,890.7020169800215
5347,3915.288412419991,21.652224558966303,869.0497924210553
5348,3876.3419867005105,16.04336685433511,853.0064255667202
5349,3817.678295361595,2.2108417137005243,850.7955838530195
5350,3724.5723150601057,0.0004878080720399145,850.7950960449475
5351,3613.1228042576613,0.0002186946505589147,850.794877350297
5352,3496.130542019986,0.00015552768484338136,850.7947218226121
5353,3376.406928799908,0.00017629633317461915,850.7945455262791
5354,3265.1549623797546,-0.0005979105433925195,850.7951434368224
5355,3170.241519315098,-0.0008866988622646129,850.7960301356848
5356,3099.5677501838854,-1.1084878431942198,851.904517978879
5357,3066.2089660545025,-11.137530493798417,863.0420484726774
5358,3061.0370499812425,-17.584556876899264,880.6266053495766
5359,2769.0385297389626,-20.02884088725321,900.6554462368298
5360,2531.3679937950883,-18.49357079278313,919.1490170296129
5361,2365.5889793414867,-13.458769200701527,932.6077862303144
5362,2282.9932383005835,-4.805029595642301,937.4128158259567
5363,2295.9583180088407,-0.001545228297560932,937.4143610542544
5364,2403.5418563322505,-0.000705459977468168,937.4150665142317
5365,2592.492864678081,-2.2422859341931717e-05,937.4150889370912
5366,2848.577573577081,-1.5399206577346218e-05,937.4151043362976
5367,3152.983937815733,-1.4181108314156687e-05,937.4151185174061
5368,3483.8572024537148,-8.887748815679924e-06,937.4151274051547
5369,3818.017044149704,-8.465176182124355e-06,937.4151358703309
5370,4132.708368871938,-8.056473696315099e-06,937.4151439268047
5371,4134.506881821492,-8.094602043927489e-06,937.4151520214068
5372,4104.856312488303,-8.253517603832696e-06,937.4151602749243
5373,4046.540887712894,-8.532126529079549e-06,937.415168807051
5374,3964.2450493063384,-8.920358726788428e-06,937.4151777274097
5375,3864.2256649952137,-9.400401699940828e-06,937.4151871278114
5376,3756.782805409968,-9.935184805461887e-06,937.4151970629962
5377,3644.135756995332,-1.0528960781382021e-05,937.4152075919569
5378,3537.2969430523053,-1.113094524195874e-05,937.4152187229022
5379,3443.9043016192727,-1.1700067851708655e-05,937.4152304229699
5380,3370.607523920708,-1.6767487770699737e-05,937.4152471904579
5381,3322.6202853284603,-1.7206069117793365e-05,937.4152643965268
5382,3303.3727343540245,-1.744706295414658e-05,937.4152818435898
5383,3065.3425391101823,-1.8250527399903307e-05,937.4153000941171
5384,2871.866743003289,-2.035818909226658e-05,937.4153204523062
5385,2735.100324598103,-2.1085775794295763e-05,937.4153415380821
5386,2663.838822401295,-2.1404151636089878e-05,937.4153629422339
5387,2663.067931743325,-1.9537395002169173e-05,937.4153824796285
5388,2733.6762227860822,-1.899112790335503e-05,937.4154014707566
5389,2872.3437381577455,-1.8197757660453178e-05,937.4154196685142
5390,3071.622357914773,-1.7286999552780023e-05,937.4154369555138
5391,3320.224445829885,-1.5311679929074885e-05,937.4154522671937
5392,3603.5323193321838,1.5312415677352648e-05,937.4154369547781
5393,3904.3319209509186,2.765287329085746e-05,937.4154093019049
5394,4203.757683190033,0.0004676887967994176,937.414941613108
5395,4198.102263135826,0.0002098418183032414,937.4147317712897
5396,4164.447117511628,8.902991388693166e-05,937.4146427413758
5397,4105.73347769136,4.7025216056091174e-05,937.4145957161597
5398,4026.675636421101,2.9339097667018873e-05,937.4145663770621
5399,3933.4295421154716,2.048838544786404e-05,937.4145458886766
5400,3836.178369265051,1.5595546353966594e-05,937.4145302931303
5401,3736.560066005159,1.2493109790481306e-05,937.4145178000203
5402,3645.2333546296472,-1.0216969392946991e-05,937.41452801699
5403,3569.2703494595708,-1.0358463798500786e-05,937.4145383754536
5404,3514.675047720947,-1.494428450733394e-05,937.4145533197382
5405,3485.957022810181,-5.496213094361529e-06,937.4145588159514
5406,3485.8079611942803,-5.499196940069047e-06,937.4145643151483
5407,3195.4210310532635,-7.0165410372112705e-06,937.4145713316893
5408,2952.674257509829,-1.1028621291680261e-05,937.4145823603105
5409,2775.729141671879,-1.3031003547332237e-05,937.414595391314
5410,2677.986894960485,-2.6294588482003107e-05,937.4146216859026
5411,2667.0325020113833,-2.873923322565612e-05,937.4146504251357
5412,2744.0416816493216,-2.656832099846818e-05,937.4146769934569
5413,2903.69868409131,-1.1154704943452657e-05,937.4146881481618
5414,3134.626444794167,-9.619879057264928e-06,937.4146977680407
5415,3420.28464818185,-5.8610645445532055e-06,937.4147036291054
5416,3740.2515490228075,1.084631981025716e-05,937.4146927827856
5417,4071.7749657546397,2.2537690266875618e-05,937.4146702450952
5418,4376.199637744776,15.260213208062108,922.1544570370332
5419,4361.472657850983,0.0004482175128272054,922.1540088195202
5420,4300.920076474763,8.557425840332359e-05,922.1539232452618
5421,4213.416383438474,4.017345769925017e-05,922.1538830718042
5422,4104.405117943014,2.4453694293426016e-05,922.1538586181099
5423,3980.800983915289,1.699889931253172e-05,922.1538416192107
5424,3853.6623652507155,1.289742570515701e-05,922.1538287217849
5425,3725.1422578660486,1.0293723809387407e-05,922.1538184280612
5426,3606.7056141768435,8.600732924266441e-06,922.1538098273281
5427,3506.0483837456286,-1.517774713292998e-05,922.1538250050753
5428,3429.708292561394,-1.5587155027913092e-05,922.1538405922304
5429,3382.6221266764883,-1.5802800596509056e-05,922.153856395031
5430,3367.7893727587107,-1.579856690347537e-05,922.1538721935979
5431,3070.2146421343814,-1.6657704080287094e-05,922.153888851302
5432,2822.480277534285,-1.2570781779123458e-05,922.1539014220837
5433,2641.1240097173554,-3.8030310270833894e-05,922.1539394523938
5434,2538.661420217924,-4.7310252332482626e-05,922.1539867626464
5435,2522.74369170593,-4.8247540708673915e-05,922.154035010187
5436,2595.5712308924,-3.3707484447408236e-05,922.1540687176713
5437,2753.60941895843,-2.6164291434405616e-05,922.1540948819628
5438,2987.6428976876055,-1.050354123773055e-05,922.1541053855041
5439,3283.1909523183795,-6.618044555018325e-06,922.1541120035487
5440,3621.2863492687566,8.868870965180523e-06,922.1541031346776
5441,3979.5960406083905,1.7108483388082606e-05,922.1540860261941
5442,4333.8333611511625,0.00015859132870377375,922.1539274348654
5443,4314.848541383272,0.00010775492086629946,922.1538196799446
5444,4263.664598668926,5.8380278025025e-05,922.1537612996666
5445,4183.499036290935,3.434034422060456e-05,922.1537269593223
5446,4079.4893311951787,2.2540534201259e-05,922.1537044187882
5447,3958.34426773099,1.612646181381108e-05,922.1536882923264
5448,3452.983097740212,-1.558550464079268e-05,922.1537038778309
5449,3321.633614308173,-1.670088874384972e-05,922.1537205787197
5450,3197.823991438601,-1.7919794866824097e-05,922.1537384985147
5451,3089.441353071651,-1.9150820414770934e-05,922.1537576493351
5452,3003.29457144743,-2.029291372213582e-05,922.1537779422488
5453,2944.6575327259834,-2.1225052760020024e-05,922.1537991673016
5454,2916.916909451554,-2.1830455595687488e-05,922.1538209977572
5455,2579.510151555397,-2.5666344044674858e-05,922.1538466641013
5456,2302.2422705653744,-7.077626256224548e-05,922.1539174403638
5457,2103.8642917799593,-0.0001154165575572332,922.1540328569213
5458,1997.0388955328806,-0.00017370468097972655,922.1542065616023
5459,1987.4414122932408,-0.00018157262103174357,922.1543881342234
5460,2073.440668679594,-0.000126908960898119,922.1545150431841
5461,2246.3749018050084,-7.901979157339746e-05,922.1545940629757
5462,2491.3834910282294,-5.120803216383584e-05,922.1546452710079
5463,2788.706414581449,-1.9272542384747153e-05,922.1546645435503
5464,3115.3243248677672,-1.7064027066288814e-05,922.1546816075772
5465,3446.787340763154,-1.5762121638262152e-05,922.1546973696991
5466,3759.072880468805,-1.0679195638475539e-05,922.1547080488947
5467,3738.838796725445,-1.0739212201861317e-05,922.1547187881068
5468,3687.741599991899,-1.0977138530535926e-05,922.1547297652454
5469,3608.7925869268984,-1.1395183836100506e-05,922.1547411604292
5470,3506.902781072023,-1.1994742670383705e-05,922.1547531551718
5471,3388.5479251322863,-1.7410989534588022e-05,922.1547705661613
5472,3264.680542098574,-1.8534050581445556e-05,922.154789100212
5473,3136.802795709951,-1.9909455337711196e-05,922.1548090096674
5474,3016.526225700947,-2.1447347500580655e-05,922.1548304570148
5475,2911.601695676455,-2.3079460730234194e-05,922.1548535364755
5476,2828.7484936743335,-2.4695498299947562e-05,922.1548782319737
5477,2773.2017201179037,-2.7613887383331575e-05,922.1549058458613
5478,2748.3613011285534,-2.8758958097924492e-05,922.1549346048192
5479,2496.2622976157395,-3.123784427061093e-05,922.1549658426636
5480,2293.076075418378,-7.34120931102669e-05,922.1550392547566
5481,2151.3262700444757,-0.00010290281179702931,922.1551421575685
5482,2079.7586534106126,-0.0001287999295625694,922.1552709574979
5483,2082.862062728822,-0.0001273693048446056,922.1553983268028
5484,2160.597331317718,-9.986657321960477e-05,922.155498193376
5485,2308.350614552825,-7.07677676683589e-05,922.1555689611437
5486,2517.1249680696064,-2.7437790908156166e-05,922.1555963989346
5487,2773.9789122030575,-2.397447168921145e-05,922.1556203734062
5488,3062.7104419562093,-2.1652393004415112e-05,922.1556420257992
5489,3364.7716219828585,-2.0341132332186764e-05,922.1556623669317
5490,3660.3799161030524,-1.5238607575068704e-05,922.1556776055393
5491,3653.032608224718,-1.5191620433349772e-05,922.1556927971596
5492,3615.9386282694745,-1.5353630535582145e-05,922.1557081507901
5493,3551.899117533156,-1.5717152539662873e-05,922.1557238679427
5494,3465.5562765244777,-1.6269009742421892e-05,922.1557401369523
5495,3363.0665493196343,-1.6988347977605512e-05,922.1557571253004
5496,3633.282134794788,-1.4344450781426242e-05,922.155771469751
5497,3520.803168354346,-1.503222910627658e-05,922.1557865019802
5498,3415.103580246559,-1.5723088887868916e-05,922.1558022250691
5499,3323.5434251484266,-2.0957151983221584e-05,922.1558231822211
5500,3252.473398003783,-2.158071354629692e-05,922.1558447629346
5501,3206.798952225775,-2.1993406616969022e-05,922.1558667563413
5502,3189.6451279155617,-2.2149070708297566e-05,922.155888905412
5503,2915.0879616237435,-2.299888998441261e-05,922.1559119043018
5504,2690.049140676886,-2.5446500854607266e-05,922.1559373508027
5505,2530.1663010777606,-4.975111540871108e-05,922.1559871019182
5506,2446.289314327751,-5.6348141869643335e-05,922.15604345006
5507,2443.7258552190706,-5.645107117920687e-05,922.1560999011313
5508,2521.928883888001,-3.834782026486861e-05,922.1561382489515
5509,2674.640524934539,-2.2056402160976186e-05,922.1561603053536
5510,2890.465600442663,-2.0877353202537805e-05,922.1561811827069
5511,3153.812008255596,-1.8769629781698253e-05,922.1561999523366
5512,3446.10688164102,-1.3143512075267473e-05,922.1562130958487
5513,3747.179829934636,-1.2743493328831377e-05,922.156225839342
5514,4036.6987651735512,-1.2458170773880246e-05,922.1562382975128
5515,4021.153474591555,-1.2659819132666368e-05,922.156250957332
5516,3977.862711557521,-1.3018688621646337e-05,922.1562639760206
5517,3910.1184102784955,-1.3521049434494573e-05,922.15627749707
5518,3822.980247693237,-1.4141415957370687e-05,922.156291638486
5519,3722.931091203802,-1.4842371681718709e-05,922.1563064808576
5520,3621.003884076804,-1.553802848881677e-05,922.1563220188862
5521,3517.9821437635155,-1.621882718860017e-05,922.1563382377133
5522,3425.279437902223,-1.6771150721301063e-05,922.1563550088639
5523,3350.1086160259283,-1.7110388144436013e-05,922.1563721192521
5524,3298.5483798021924,-2.1799154195614277e-05,922.1563939184063
5525,3275.1139759519065,-2.1598153626896915e-05,922.1564155165598
5526,3282.4330849361977,-2.1058007047151573e-05,922.156436574567
5527,3030.9297991934545,-2.116468317569776e-05,922.15645773925
5528,2821.968769790618,-2.2779375268535403e-05,922.1564805186255
5529,2670.8539017209373,-2.3152009914691977e-05,922.1565036706353
5530,2589.641716896299,-3.324359581831622e-05,922.1565369142311
5531,2586.2635158590665,-3.610777483285893e-05,922.1565730220059
5532,2663.836340578687,-3.3566342278005394e-05,922.1566065883483
5533,2820.2259201776733,-2.6175440299551565e-05,922.1566327637885
5534,3047.919298624429,-1.0529881287236613e-05,922.1566432936698
5535,3334.25163819797,-6.447443672797576e-06,922.1566497411135
5536,3662.009933609414,9.328025908560466e-06,922.1566404130876
5537,4010.408267516706,1.8285865433850792e-05,922.156622127222
5538,4356.395073996605,0.00029158997136741557,922.1563305372508
5539,4337.465493402719,0.00015501075021965774,922.1561755265005
5540,4286.4143934209915,6.941766118574335e-05,922.1561061088394
5541,4206.815748757267,3.777270004258205e-05,922.1560683361395
5542,4104.137876313099,2.399089236343572e-05,922.156044345247
5543,3985.384792761086,-1.0378540851198054e-05,922.1560547237877
5544,3862.312656256733,-1.1097048240844122e-05,922.1560658208361
5545,3736.1782185401103,-1.1873825174258111e-05,922.1560776946613
5546,3619.2407140036776,-1.2633311748258938e-05,922.1560903279728
5547,3519.4746332122827,-1.3303747111753888e-05,922.15610363172
5548,3443.7178271357484,-1.3806353483801488e-05,922.1561174380737
5549,3397.2162166471917,-1.8671883669774186e-05,922.1561361099572
5550,3383.2748198245954,-1.867919888262547e-05,922.1561547891562
5551,3056.7156452052945,-1.9475795847124278e-05,922.156174264952
5552,2786.3739894110804,-2.1951647490185146e-05,922.1561962165995
5553,2595.833953403422,-4.466513833558545e-05,922.1562408817379
5554,2498.972689381725,-3.92831659126468e-05,922.1562801649038
5555,2501.163525478846,-4.120677594233598e-05,922.1563213716798
5556,2601.491178307041,-3.770151434464015e-05,922.156359073194
5557,2791.9365695046736,-2.780184378766855e-05,922.1563868750378
5558,3058.122255369483,-1.0468415987657688e-05,922.1563973434538
5559,3380.5262658704723,-6.2119437556435555e-06,922.1564035553976
5560,3736.04644044809,1.0520809105978652e-05,922.1563930345885
5561,4099.77445374328,2.4280305757148846e-05,922.1563687542827
5562,4425.174314976544,21.65491042603766,900.5014583282449
5563,4420.988671411345,21.654899696511112,878.8465586317338
5564,4384.71916074671,21.654407972501527,857.1921506592323
5565,4340.9448713235115,0.000193723490462049,857.1919569357418
5566,4251.211105819523,5.283566543168949e-05,857.1919041000764
5567,4143.614555063559,2.8647539672135605e-05,857.1918754525368
5568,4029.529359256509,1.938934045974358e-05,857.1918560631963
5569,3909.597894417853,1.445857011352423e-05,857.1918416046262
5570,3795.884446262898,1.1584225003460907e-05,857.1918300204013
5571,3696.1691089742685,9.802616648231582e-06,857.1918202177845
5572,3617.2060634761892,-1.0848178115775545e-05,857.1918310659627
5573,3564.2674686916394,-1.129293882126101e-05,857.1918423589015
5574,3540.7898539273065,-1.1601458032699259e-05,857.1918539603596
5575,3258.932137988421,-1.708760645115076e-05,857.191871047966
5576,3026.6324174392557,-1.7981994490489816e-05,857.1918890299604
5577,2858.825529590077,-1.917328354219309e-05,857.191908203244
5578,2766.298852971142,-1.939296802668881e-05,857.191927596212
5579,2754.999445546563,-2.7353907773354743e-05,857.1919549501197
5580,2825.6084825485486,-1.2219128090066963e-05,857.191967169248
5581,2973.4195895819353,-1.1115076554964785e-05,857.1919782843246
5582,3188.5457151991914,-9.687382977700714e-06,857.1919879717075
5583,3456.4635376049023,-5.848061103653066e-06,857.1919938197686
5584,3758.8832973251356,1.0881214677794424e-05,857.1919829385538
5585,4074.9079930345615,2.2156258083192278e-05,857.1919607822957
5586,4376.028262771613,6.391579821750634,850.8003809605451
5587,4363.1197432238805,0.0008287685277982175,850.7995521920172
5588,4313.487186425411,0.00015684250693321977,850.7993953495105
5589,4236.455539737962,7.184245601404253e-05,850.7993235070543
5590,4136.817796464018,4.370892072647853e-05,850.7992797981336
5591,4020.893881975389,3.121047060471991e-05,850.7992485876632
5592,3899.9887742606543,2.5574842526076415e-05,850.7992230128204
5593,3774.3198450632785,2.35489232794292e-05,850.7991994638973
5594,3655.8172322625715,-1.0730088664267332e-05,850.7992101939859
5595,3552.0097208353523,-1.124605041173959e-05,850.7992214400364
5596,3469.402887806926,-1.6337701891509408e-05,850.7992377777381
5597,3413.036316488052,-1.680962837340907e-05,850.7992545873666
5598,3386.1419979226316,-1.7123709389848735e-05,850.7992717110759
5599,3110.669172014703,-1.8157260045753976e-05,850.7992898683359
5600,2889.637903950327,-2.064414485255673e-05,850.7993105124809
5601,2737.21199107655,-2.165755651286027e-05,850.7993321700374
5602,2662.301571600929,-2.2126255666461656e-05,850.7993542962928
5603,2668.039919995212,-2.931527749966439e-05,850.7993836115704
5604,2751.72673642137,-1.958607820016632e-05,850.7994031976486
5605,2905.221399716664,-1.8721943965852597e-05,850.7994219195926
5606,3115.7299734275894,-1.6760674904797605e-05,850.7994386802676
5607,3366.8992311848588,-1.5635058212706352e-05,850.7994543153256
5608,3640.110215596148,-1.0328773654886907e-05,850.7994646440993
5609,3915.8562709991033,-9.890930622172394e-06,850.79947453503
5610,4175.094412575616,-9.524122014436805e-06,850.799484059152
5611,4153.801874906334,-9.577944001910865e-06,850.799493637096
5612,4103.288759416426,-9.73796003130983e-06,850.7995033750559
5613,4026.565941592472,-9.973463396476067e-06,850.7995133485193
5614,3928.4470114291175,-1.0216187475224318e-05,850.7995235647068
5615,3815.2138518162014,-1.0296378425601234e-05,850.7995338610851
5616,3320.0281488805613,-1.400632346837522e-05,850.7995478674087
5617,3199.0370146698097,-1.4517033188209124e-05,850.799562384442
5618,3085.9147182795446,-0.0029375478823046876,850.8024999323242
5619,2989.4024125044493,-1.483945051191599,852.2864449835158
5620,2916.5680495697547,-5.306797621137659,857.5932426046535
5621,2867.8131434741067,-7.160977031173894,864.7542196358273
5622,2846.0732859568902,-7.089795793160018,871.8440154289874
5623,2593.2475907883686,-5.292026787888735,877.136042216876
5624,2378.154397972993,-2.1125841719648775,879.2486263888409
5625,2216.9991681557945,-0.003161162098185271,879.2517875509392
5626,2121.2640955189927,0.4314183700801267,878.8203691808588
5627,2092.709806607582,4.640997720323821,874.1793714605352
5628,2139.760569310333,7.108526315723345,867.0708451448118
5629,2260.7265068494175,7.70874278451583,859.3621023602959
5630,2449.1294983952407,6.239479033651518,853.1226233266444
5631,2693.9834267820497,2.3219878328992816,850.8006354937451
5632,2975.725053989382,-0.0001559717502268787,850.8007914654952
5633,3274.8300497466284,-0.00012474564218401132,850.8009162111374
5634,3572.7342526799634,-0.00011231310849036272,850.8010285242459
5635,3538.3995399360942,-0.0001140682078819373,850.8011425924539
5636,3475.107724801089,-0.0001230794172161668,850.801265671871
5637,3386.414900770205,-0.0001409678499685157,850.8014066397209
5638,3277.687314783281,-0.00017345972299079234,850.8015800994438
5639,3155.7461888645994,-0.000240078717621922,850.8018201781615
5640,3032.510062199554,-0.00037687924726884716,850.8021970574088
5641,2908.0730906624904,-0.0010731486382857917,850.803270206047
5642,2799.4702246968554,-4.737454188670058,855.5407243947171
5643,2714.2635830444497,-14.219346681600278,869.7600710763174
5644,2650.0633836429643,-19.670581241011554,889.430652317329
5645,2611.3237777146132,-20.765418194406962,910.1960705117359
5646,2600.804759610356,-17.424257583830283,927.620328095566
5647,2293.6011269304618,-9.78949686763746,937.4098249632036
5648,2039.8497270348748,-0.005137274773913755,937.4149622379773
5649,1868.9362074752435,-0.0006792384069891943,937.4156414763844
5650,1783.2031273499483,-0.0020820794570024603,937.4177235558415
5651,1794.5729866047814,-6.0116832202202835,943.4294067760618
5652,1884.3763373092675,-0.00047808086120807293,943.4298848569231
5653,2063.585984497928,-0.00021313059117007048,943.4300979875142
5654,2313.3320255615668,-0.0001351893641564697,943.4302331768783
5655,2615.9813716025437,-8.194535934353544e-05,943.4303151222376
5656,2950.4649286358185,-7.525998458147778e-05,943.4303903822221
5657,3293.811035470314,-7.169299703688718e-05,943.4304620752191
5658,3622.7542097590294,-6.613983528667938e-05,943.4305282150544
5659,3605.8885466321567,-6.747392348700758e-05,943.4305956889779
5660,3556.2285249173333,-7.089000231723098e-05,943.4306665789802
5661,3477.095607294462,-7.68914319452687e-05,943.4307434704123
5662,3373.75664195661,-8.650459429065878e-05,943.4308299750064
